paper_id,doi,title,year,journal,diameter_nm,length_um,layers,method,cvd_temperature_C,catalyst,carbon_source,conductivity_Sm,tensile_strength_GPa,youngs_modulus_GPa,notes,status,material_type,source_reference,aspect_ratio,log_diameter,is_swcnn,is_cvd,temp_normalized,has_catalyst,has_carbon_source,volume_fraction_est
REAL_1157,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,10.0,15000.0,19,Forest derived,,,,64292.2374429223,1.42660944206008,87.6752767527675,Aligned Multiwall CNTs,Real,MWCNT,"2019_Enhancing the strength, toughness, and electrical conductivity of twist-spun carbon nanotube yarns by π bridging",1500000.0,1.000000043429446,0,0,0.0,0,0,0.19
REAL_1158,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,10.0,15000.0,17,Forest derived,,,,65662.100456621,1.32360515021459,90.3321033210332,Aligned Multiwall CNTs,Real,MWCNT,"2019_Enhancing the strength, toughness, and electrical conductivity of twist-spun carbon nanotube yarns by π bridging",1500000.0,1.000000043429446,0,0,0.0,0,0,0.17
REAL_1159,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,1.6,455.6,4,Liquid Extrusion ,,,,937622.395340562,,,Aligned Few-wall CNTs,Real,FWCNT,"2019_Preparation and transport properties of oriented
buckypapers with single walled carbon nanotubes",284750.0,0.20412025408989115,0,0,0.0,0,0,1.5624999999999998
REAL_1160,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,1.6,455.6,4,Liquid Extrusion ,,,,164733.989710987,,,Unaligned Few-wall CNTs,Real,FWCNT,"2019_Preparation and transport properties of oriented
buckypapers with single walled carbon nanotubes",284750.0,0.20412025408989115,0,0,0.0,0,0,1.5624999999999998
REAL_1161,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,1.6,455.6,2,Liquid Extrusion ,,,,8145716.852247651,,,Aligned Few-wall CNTs,Real,FWCNT,"2019_Preparation and transport properties of oriented
buckypapers with single walled carbon nanotubes",284750.0,0.20412025408989115,0,0,0.0,0,0,0.7812499999999999
REAL_1162,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2019,Meta-Analysis Database,1.6,455.6,2,Liquid Extrusion ,,,,1361876.47598979,,,Aligned Few-wall CNTs,Real,FWCNT,"2019_Preparation and transport properties of oriented
buckypapers with single walled carbon nanotubes",284750.0,0.20412025408989115,0,0,0.0,0,0,0.7812499999999999
REAL_1201,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,1.76,8900.0,4,Liquid Extrusion ,,,,10900000.0,4.2,260.0,Aligned Few-wall CNTs,Real,FWCNT,"2020 Improved Properties, Increased Production, and the Path to Broad Adoption of Carbon Nanotube Fibers ",5056818.181818182,0.24551291457230806,0,0,0.0,0,0,1.2913223140495869
REAL_1211,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,7.0,455.6,6,Forest derived,,,,62466.2644388205,,,Aligned Multiwall CNTs,Real,MWCNT,2020 Large improvement of CNT electrical conductivity by varying chemical doping and annealing treatment ,65085.71428571428,0.8450981020563213,0,0,0.0,0,0,0.12244897959183673
REAL_1212,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,7.0,455.6,16,Forest derived,,,,71175.4837342958,,,Aligned Multiwall CNTs,Real,MWCNT,2020 Large improvement of CNT electrical conductivity by varying chemical doping and annealing treatment ,65085.71428571428,0.8450981020563213,0,0,0.0,0,0,0.32653061224489793
REAL_1213,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,7.0,455.6,19,Forest derived,,,,82895.925441023,,,Aligned Multiwall CNTs,Real,MWCNT,2020 Large improvement of CNT electrical conductivity by varying chemical doping and annealing treatment ,65085.71428571428,0.8450981020563213,0,0,0.0,0,0,0.3877551020408163
REAL_1214,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,7.0,455.6,11,Forest derived,,,,90299.4520737972,,,Aligned Multiwall CNTs,Real,MWCNT,2020 Large improvement of CNT electrical conductivity by varying chemical doping and annealing treatment ,65085.71428571428,0.8450981020563213,0,0,0.0,0,0,0.22448979591836732
REAL_1215,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,7.0,455.6,12,Forest derived,,,,114754.9111422054,,,Aligned Multiwall CNTs,Real,MWCNT,2020 Large improvement of CNT electrical conductivity by varying chemical doping and annealing treatment ,65085.71428571428,0.8450981020563213,0,0,0.0,0,0,0.24489795918367346
REAL_1216,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,7.0,455.6,18,Forest derived,,,,129389.1114630889,,,Aligned Multiwall CNTs,Real,MWCNT,2020 Large improvement of CNT electrical conductivity by varying chemical doping and annealing treatment ,65085.71428571428,0.8450981020563213,0,0,0.0,0,0,0.36734693877551017
REAL_1217,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,7.0,455.6,13,Forest derived,,,,101112.2345803842,,,Aligned Multiwall CNTs,Real,MWCNT,2020 Large improvement of CNT electrical conductivity by varying chemical doping and annealing treatment ,65085.71428571428,0.8450981020563213,0,0,0.0,0,0,0.26530612244897955
REAL_1252,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,2.2,455.6,4,Floating Catalyst,,,,219264.069264069,0.520616570327552,,Aligned Few-wall CNTs,Real,FWCNT,2020_Transparent and Freestanding Single-Walled Carbon Nanotube Films Synthesized Directly and Continuously via a Blown Aerosol Technique,207090.9090909091,0.3424228782287441,0,0,0.0,0,0,0.8264462809917354
REAL_1253,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,2.2,455.6,2,Floating Catalyst,,,,224242.424242424,0.566088631984585,,Aligned Few-wall CNTs,Real,FWCNT,2020_Transparent and Freestanding Single-Walled Carbon Nanotube Films Synthesized Directly and Continuously via a Blown Aerosol Technique,207090.9090909091,0.3424228782287441,0,0,0.0,0,0,0.4132231404958677
REAL_1254,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,2.2,455.6,2,Floating Catalyst,,,,226839.8268398259,0.546050096339113,,Aligned Few-wall CNTs,Real,FWCNT,2020_Transparent and Freestanding Single-Walled Carbon Nanotube Films Synthesized Directly and Continuously via a Blown Aerosol Technique,207090.9090909091,0.3424228782287441,0,0,0.0,0,0,0.4132231404958677
REAL_1255,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,2.2,455.6,4,Floating Catalyst,,,,229004.329004329,0.5506743737957599,,Aligned Few-wall CNTs,Real,FWCNT,2020_Transparent and Freestanding Single-Walled Carbon Nanotube Films Synthesized Directly and Continuously via a Blown Aerosol Technique,207090.9090909091,0.3424228782287441,0,0,0.0,0,0,0.8264462809917354
REAL_1256,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,2.2,455.6,4,Floating Catalyst,,,,233766.23376623305,0.533718689788053,,Aligned Few-wall CNTs,Real,FWCNT,2020_Transparent and Freestanding Single-Walled Carbon Nanotube Films Synthesized Directly and Continuously via a Blown Aerosol Technique,207090.9090909091,0.3424228782287441,0,0,0.0,0,0,0.8264462809917354
REAL_1257,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,2.2,455.6,3,Floating Catalyst,,,,237229.4372294369,0.538342967244701,,Aligned Few-wall CNTs,Real,FWCNT,2020_Transparent and Freestanding Single-Walled Carbon Nanotube Films Synthesized Directly and Continuously via a Blown Aerosol Technique,207090.9090909091,0.3424228782287441,0,0,0.0,0,0,0.6198347107438016
REAL_1258,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,2.2,455.6,2,Floating Catalyst,,,,234199.134199134,0.5630057803468199,,Aligned Few-wall CNTs,Real,FWCNT,2020_Transparent and Freestanding Single-Walled Carbon Nanotube Films Synthesized Directly and Continuously via a Blown Aerosol Technique,207090.9090909091,0.3424228782287441,0,0,0.0,0,0,0.4132231404958677
REAL_1259,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,2.2,455.6,2,Floating Catalyst,,,,239393.9393939389,0.56917148362235,,Aligned Few-wall CNTs,Real,FWCNT,2020_Transparent and Freestanding Single-Walled Carbon Nanotube Films Synthesized Directly and Continuously via a Blown Aerosol Technique,207090.9090909091,0.3424228782287441,0,0,0.0,0,0,0.4132231404958677
REAL_1260,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,2.2,455.6,2,Floating Catalyst,,,,244155.8441558439,0.566088631984585,,Aligned Few-wall CNTs,Real,FWCNT,2020_Transparent and Freestanding Single-Walled Carbon Nanotube Films Synthesized Directly and Continuously via a Blown Aerosol Technique,207090.9090909091,0.3424228782287441,0,0,0.0,0,0,0.4132231404958677
REAL_1261,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,2.2,455.6,2,Floating Catalyst,,,,246320.346320346,0.570712909441232,,Aligned Few-wall CNTs,Real,FWCNT,2020_Transparent and Freestanding Single-Walled Carbon Nanotube Films Synthesized Directly and Continuously via a Blown Aerosol Technique,207090.9090909091,0.3424228782287441,0,0,0.0,0,0,0.4132231404958677
REAL_1262,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2020,Meta-Analysis Database,2.2,455.6,4,Floating Catalyst,,,,248917.7489177479,0.580732177263968,,Aligned Few-wall CNTs,Real,FWCNT,2020_Transparent and Freestanding Single-Walled Carbon Nanotube Films Synthesized Directly and Continuously via a Blown Aerosol Technique,207090.9090909091,0.3424228782287441,0,0,0.0,0,0,0.8264462809917354
REAL_1282,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2021,Meta-Analysis Database,17.5771971496437,455.6,19,Forest derived,,,,111707.3170731707,1.18520286396181,85.886075949367,Aligned Multiwall CNTs,Real,MWCNT,2021_Study on the mechanical and electrical properties of twisted CNT yarns fabricated from CNTs with various diameters,25919.945945945958,1.2449496486031417,0,0,0.0,0,0,0.06149705989773562
REAL_1283,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2021,Meta-Analysis Database,22.8503562945368,455.6,19,Forest derived,,,,99999.9999999999,1.03245823389021,76.9620253164557,Aligned Multiwall CNTs,Real,MWCNT,2021_Study on the mechanical and electrical properties of twisted CNT yarns fabricated from CNTs with various diameters,19938.41995841997,1.3588929952081708,0,0,0.0,0,0,0.03638879283889684
REAL_1284,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2021,Meta-Analysis Database,26.1282660332541,455.6,18,Forest derived,,,,90873.0158730164,0.872076372315036,67.2784810126582,Aligned Multiwall CNTs,Real,MWCNT,2021_Study on the mechanical and electrical properties of twisted CNT yarns fabricated from CNTs with various diameters,17437.054545454583,1.4171106059441898,0,0,0.0,0,0,0.02636642975206623
REAL_1285,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2021,Meta-Analysis Database,28.2660332541567,455.6,17,Forest derived,,,,83576.64233576639,0.784248210023866,68.0379746835443,Aligned Multiwall CNTs,Real,MWCNT,2021_Study on the mechanical and electrical properties of twisted CNT yarns fabricated from CNTs with various diameters,16118.285714285754,1.451264880921397,0,0,0.0,0,0,0.021277430972389058
REAL_1286,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2021,Meta-Analysis Database,30.9026128266033,455.6,5,Forest derived,,,,71562.50000000019,0.711694510739856,53.0379746835443,Aligned Multiwall CNTs,Real,MWCNT,2021_Study on the mechanical and electrical properties of twisted CNT yarns fabricated from CNTs with various diameters,14743.089930822456,1.4899952147795665,0,0,0.0,0,0,0.00523575845695472
REAL_1289,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2021,Meta-Analysis Database,5.44,455.6,3,Forest derived,,,,22000.0,0.076629213483146,6.24999999999999,Aligned Few-wall CNTs,Real,FWCNT,2021_Ultra-long carbon nanotube forest via in situ supplements of iron and aluminum vapor sources,83750.0,0.735598979531717,0,0,0.0,0,0,0.10137326989619375
REAL_1290,10.1002/adma.202008432,Data from: A meta-analysis of conductive and strong CNT materials (Adv. Mater. 2021),2021,Meta-Analysis Database,6.65,455.6,4,Forest derived,,,,13999.9999999999,0.0586516853932584,4.77272727272727,Aligned Few-wall CNTs,Real,FWCNT,2021_Ultra-long carbon nanotube forest via in situ supplements of iron and aluminum vapor sources,68511.27819548872,0.8228217106105407,0,0,0.0,0,0,0.090451693142631
CNT_001,10.1038/nature06964,Helical microtubules of graphitic carbon,1991,Nature,1.5,10.0,1,Arc discharge,,,,1200000.0,50.0,1000.0,SWCNT example,Extracted,SWCNT,,6666.666666666667,0.17609154858523932,1,0,0.0,0,0,0.4444444444444444
CNT_002,10.1126/science.287.5453.637,Strength and breaking mechanism of multiwalled carbon nanotubes under tensile load,2000,Science,5.0,50.0,10,CVD,800.0,Fe,CH4,850000.0,63.0,1200.0,MWCNT example,Extracted,MWCNT,,10000.0,0.6989700911949065,0,1,0.8,1,1,0.4
CNT_003,10.1103/PhysRevLett.82.944,Elastic and shear moduli of single-walled carbon nanotube ropes,1999,Physical Review Letters,2.0,100.0,1,Laser ablation,,,,1000000.0,45.0,1000.0,SWCNT rope,Extracted,SWCNT,,50000.0,0.3010302128111679,1,0,0.0,0,0,0.25
CNT_004,10.1016/j.carbon.2019.01.001,Carbon nanotube electrical conductivity dataset,2019,Carbon,3.5,200.0,1,CVD,750.0,Co,C2H2,920000.0,,,Conductivity focus,Extracted,SWCNT,,57142.857142857145,0.5440681684343956,1,1,0.75,1,1,0.08163265306122448
CNT_005,10.1021/nl990000m,"Nanobeam mechanics: Elasticity, strength, and toughness of nanorods and nanotubes",1997,Science,4.0,15.0,5,Arc discharge,,,,780000.0,150.0,1500.0,High strength,Extracted,MWCNT,,3750.0,0.6020600999015693,0,0,0.0,0,0,0.3125
CNT_006,SYNTHETIC_006,Synthetic data based on literature ranges (SWCNT),2020,Literature-based synthesis,1.62,475.9,1,Arc discharge,,,,1680602.0,48.7,909.0,SWCNT synthetic data,Synthetic,SWCNT,,293765.4320987654,0.20951528262556174,1,0,0.0,0,0,0.3810394756896814
CNT_007,SYNTHETIC_007,Synthetic data based on literature ranges (SWCNT),2010,Literature-based synthesis,1.81,173.5,1,CVD,895.0,Fe,CO,2219971.0,30.1,1495.0,SWCNT synthetic data,Synthetic,SWCNT,,95856.35359116022,0.25767881481082094,1,1,0.895,1,1,0.3052409877598364
CNT_008,SYNTHETIC_008,Synthetic data based on literature ranges (SWCNT),2023,Literature-based synthesis,1.47,267.1,1,CVD,787.0,Ni,CH4,1162261.0,74.0,1119.0,SWCNT synthetic data,Synthetic,SWCNT,,181700.68027210885,0.16731763018649864,1,1,0.787,1,1,0.46277014207043365
CNT_009,SYNTHETIC_009,Synthetic data based on literature ranges (SWCNT),2016,Literature-based synthesis,1.24,262.0,1,Arc discharge,,,,742699.0,102.9,919.0,SWCNT synthetic data,Synthetic,SWCNT,,211290.32258064515,0.09342203539957922,1,0,0.0,0,0,0.6503642039542143
CNT_010,SYNTHETIC_010,Synthetic data based on literature ranges (SWCNT),2021,Literature-based synthesis,0.83,471.7,1,Arc discharge,,,,1585661.0,31.9,962.0,SWCNT synthetic data,Synthetic,SWCNT,,568313.2530120482,-0.08092138437787758,1,0,0.0,0,0,1.451589490492089
CNT_011,SYNTHETIC_011,Synthetic data based on literature ranges (SWCNT),2019,Literature-based synthesis,1.77,69.8,1,CVD,710.0,Co/Mo,CH4,1750470.0,67.4,1164.0,SWCNT synthetic data,Synthetic,SWCNT,,39435.02824858757,0.24797351172585136,1,1,0.71,1,1,0.3191930798940279
CNT_012,SYNTHETIC_012,Synthetic data based on literature ranges (SWCNT),2017,Literature-based synthesis,2.05,25.3,1,Laser ablation,,,,1316980.0,77.4,1449.0,SWCNT synthetic data,Synthetic,SWCNT,,12341.463414634147,0.3117540729066694,1,0,0.0,0,0,0.2379535990481856
CNT_013,SYNTHETIC_013,Synthetic data based on literature ranges (SWCNT),2017,Literature-based synthesis,2.05,265.2,1,HiPco,,,,1979164.0,119.7,1178.0,SWCNT synthetic data,Synthetic,SWCNT,,129365.8536585366,0.3117540729066694,1,0,0.0,0,0,0.2379535990481856
CNT_014,SYNTHETIC_014,Synthetic data based on literature ranges (SWCNT),2016,Literature-based synthesis,1.58,147.7,1,Arc discharge,,,,861479.0,126.3,852.0,SWCNT synthetic data,Synthetic,SWCNT,,93481.01265822785,0.1986573618242609,1,0,0.0,0,0,0.40057683063611593
CNT_015,SYNTHETIC_015,Synthetic data based on literature ranges (SWCNT),2019,Literature-based synthesis,1.73,203.5,1,CVD,704.0,Fe,CO,1987370.0,102.7,1448.0,SWCNT synthetic data,Synthetic,SWCNT,,117630.05780346821,0.23804635416599562,1,1,0.704,1,1,0.33412409368839585
CNT_016,SYNTHETIC_016,Synthetic data based on literature ranges (SWCNT),2017,Literature-based synthesis,1.05,432.9,1,Arc discharge,,,,1363271.0,37.6,1018.0,SWCNT synthetic data,Synthetic,SWCNT,,412285.71428571426,0.021189712683533386,1,0,0.0,0,0,0.9070294784580498
