Category,Conductivity (MSm-1),Density (g cm-3),Specific Conductivity (kS m2/kg),Electrical Anisotropy,Alignment figure of merit,Alignment method,Alignment FWHM,FWHM type,Raman G:D,Raman wavelength,(10^-12)*G:D λ^4,Doped or Acid Exposure (Yes/ No),Tensile Strength (MPa),Specific Strength (N/Tex),Young's Modulus (GPa),Unnamed: 16,Uber Parameter,Specific Uber Parameter,CNT Diameter (nm),Plottable CNT Diameter (nm),Date Entered and Checked ,Notes,Year,Production Process,Post Process,Intentionally added intercalation dope,Host Conductivity (MSm-1),Sorted Status,Bulk Fiber Diameter (microns),G Peak Position (cm-1),Thermal Conductivity (W/(m K)),T Star (K),R value at lowest temp,R value at 4.2 K,R value at 10 K,R value at 77 K,R value at 300 K,R(300K)/R(4.2K),R(300K)/R(10K),Reference,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Log Conductivity,Log Density,Log Specific Conductivity,Log Tensile Strength,Log Specific Strength,Log Youngs Modulus,Log Raman G:D Ratio,Log Raman (10^-12)*G:D λ^4,Log CNT Diameter,Log Fiber Diameter,Log Thermal Conductivity,Log (R(300K)/R(4.2)),Log (R(300K)/R(10)),Log Host Conductivity ,Log Thermal Conductivity ,Ampacity Measurement Config,Medium 1,Substrate,Absolute I max (mA),Absolute J max (A/m2),Specific J max (mA/tex),Absolute J failure (A/m2,Specific J failure (mA/tex),Breakdown Temp (oC),Medium 2,Substrate 2,Absolute I max (mA).1,Absolute J max (A/m2).1,Specific J max (mA/tex).1,Absolute J failure (A/m2.1,Specific J failure (mA/tex).1,Probe separation for Electrical conductivity (microns),Probe separation for Ampacity (microns),Notes on ampacity,Substrate for ampacity (Yes/No),Notes on substrate ,Log (Jmax in Air (A/m2)),Log (Jmax in Vacuum(A/m2)),Bulk fibre diameter (nm),Log (Bulk fibre diameter (nm)),Effective diameter for ampacity (nm),Log (Effective diameter for ampacity (nm)),Notes on diameter,Category 2,Diameter Regime,Log (Probe separation for ampacity (microns)),Probe separation regime
Aligned Few-wall CNTs,0.0655172413793103,0.194431554524361,0.33696815076948533,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,25.3746770025839,532,2.0325772106881588,No,28.2501377410469,0.14529605449154262,2.28455754771543,,1.8508710933789334,0.04896014279611749,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20201128,Homogenizer TDOC,2019.0,Liquid Extrusion ,As-is,,,Unsorted,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2019 Nanotube length and density dependences of electrical and mechanical properties of carbon nanotube fibres made by wet spinning,,,,,40,-1.1836443969461274,-0.7112332515304572,-0.4724111454156703,1.4510205696786702,-0.8377461787908725,0.3588021023525353,1.404400522768037,0.30804705194822957,,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,,,,,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,0.291724137931034,0.584222737819025,0.49933718605351785,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,33.6434108527131,532,2.6949241632545675,No,141.38953168044,0.24201305859519337,10.9947946790052,,41.24673924194899,0.12084611966712899,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20201128,Homogenizer TDOC,2019.0,Liquid Extrusion ,As-is,,,Unsorted,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2019 Nanotube length and density dependences of electrical and mechanical properties of carbon nanotube fibres made by wet spinning,,,,,40,-0.5350276348599332,-0.23342154438888818,-0.301606090471045,2.1504172559833825,-0.6161611996277293,1.0411871235915204,1.5269000192132607,0.43054654839345347,,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,,,,,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,0.366206896551724,0.5656612529002311,0.6473961132641234,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,35.813953488372,532,2.8687902383032484,No,170.290909090909,0.3010475054068167,13.9598997493734,,62.36170532915355,0.1948969849082333,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20201128,Homogenizer TDOC,2019.0,Liquid Extrusion ,As-is,,,Unsorted,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2019 Nanotube length and density dependences of electrical and mechanical properties of carbon nanotube fibres made by wet spinning,,,,,40,-0.436273481153506,-0.2474435688783692,-0.18882991227513685,2.231191463951817,-0.5213649671698137,1.1448822994869796,1.5540522652568753,0.4576987944370681,,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,,,,,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,0.12965517241379299,0.276102088167053,0.4695914227760072,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,35.9173126614987,532,2.877069575210335,No,65.3311294765841,0.23661946894460323,4.17957850090813,,8.470518856274344,0.11111447307819948,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20201128,Homogenizer TDOC,2019.0,Liquid Extrusion ,As-is,,,Unsorted,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2019 Nanotube length and density dependences of electrical and mechanical properties of carbon nanotube fibres made by wet spinning,,,,,40,-0.8872101529712955,-0.5589303087682014,-0.328279844203094,1.8151201665505605,-0.625949524681238,0.621132486569365,1.5553038352351836,0.4589503644153763,,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,,,,,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,0.244827586206896,0.42645011600928,0.5741060372969117,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,37.157622739018,532,2.9764216180952903,No,90.1123966942149,0.21130817723181006,8.28112792101711,,22.062000569962905,0.12131330027898797,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20201128,Homogenizer TDOC,2019.0,Liquid Extrusion ,As-is,,,Unsorted,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2019 Nanotube length and density dependences of electrical and mechanical properties of carbon nanotube fibres made by wet spinning,,,,,40,-0.6111396491798818,-0.3701317631106399,-0.24100788606924187,1.954784540652211,-0.6750836962371489,0.9180894933685195,1.5700479210279514,0.4736944502081441,,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,,,,,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,0.23517241379310297,0.365197215777262,0.6439600403102124,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,37.5710594315245,532,3.009538965723614,No,103.333333333333,0.2829521389241839,9.08658285389587,,24.301149425287228,0.18220987078747827,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20201128,Homogenizer TDOC,2019.0,Liquid Extrusion ,As-is,,,Unsorted,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2019 Nanotube length and density dependences of electrical and mechanical properties of carbon nanotube fibres made by wet spinning,,,,,40,-0.628613623242478,-0.43747254213768605,-0.191141081104792,2.0142404391146087,-0.548287018747705,0.9584005909545161,1.574853441504107,0.47849997068429984,,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,,,,,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,0.23103448275862,0.420881670533642,0.5489297798730176,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,38.6046511627906,532,3.092332334794411,No,106.625895316804,0.25333936538887875,10.1844692703418,,24.63425857319258,0.1390655220760872,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20201128,Homogenizer TDOC,2019.0,Liquid Extrusion ,As-is,,,Unsorted,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2019 Nanotube length and density dependences of electrical and mechanical properties of carbon nanotube fibres made by wet spinning,,,,,40,-0.636323195198131,-0.37583998743665586,-0.26048320776147504,2.0278626908767756,-0.5962973216865683,1.0079384021169862,1.5866396324604675,0.49028616164066025,,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,,,,,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,0.189655172413793,0.35220417633410606,0.5384807596201907,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,47.4935400516795,532,3.804355308803301,No,71.4104683195593,0.20275304246199025,6.47671811106713,,13.543364681295722,0.10917861232023729,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20201128,Homogenizer TDOC,2019.0,Liquid Extrusion ,As-is,,,Unsorted,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2019 Nanotube length and density dependences of electrical and mechanical properties of carbon nanotube fibres made by wet spinning,,,,,40,-0.7220353084047124,-0.45320549860127085,-0.26882980980344157,1.8537618812463617,-0.6930326201523674,0.8113549954833905,1.6766345420311803,0.5802810712113731,,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,,,,,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,0.29448275862068896,0.506264501160092,0.5816776762855964,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,47.8036175710594,532,3.829193319524545,No,129.259504132231,0.25532010211270234,8.71094740900834,,38.06469535480173,0.14851400370591789,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20201128,Homogenizer TDOC,2019.0,Liquid Extrusion ,As-is,,,Unsorted,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2019 Nanotube length and density dependences of electrical and mechanical properties of carbon nanotube fibres made by wet spinning,,,,,40,-0.5309401272099521,-0.2956225239084092,-0.23531760330154286,2.1114624855410953,-0.5929149905504953,0.9400653917618044,1.679460763384102,0.5831072925642948,,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,,,,,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,0.244827586206896,0.446867749419953,0.5478748164858376,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,49.9741602067183,532,4.003059394573227,No,48.6578512396695,0.10888646876582336,4.75287408805413,,11.912784269022504,0.05965615409286636,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20201128,Homogenizer TDOC,2019.0,Liquid Extrusion ,As-is,,,Unsorted,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2019 Nanotube length and density dependences of electrical and mechanical properties of carbon nanotube fibres made by wet spinning,,,,,40,-0.6111396491798818,-0.34982098737221645,-0.26131866180766533,1.6871529263095677,-0.963026086318216,0.6769563092268828,1.698745504728071,0.6023920339082639,,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,,,,,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,0.239999999999999,0.48584686774941904,0.49398280802292144,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,54.625322997416,532,4.375629555391833,No,70.9245179063362,0.14598121880435033,5.18817286130304,,17.021884297520618,0.07211221238358148,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20201128,Homogenizer TDOC,2019.0,Liquid Extrusion ,As-is,,,Unsorted,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2019 Nanotube length and density dependences of electrical and mechanical properties of carbon nanotube fibres made by wet spinning,,,,,40,-0.6197887582883957,-0.3135005928179089,-0.306288165470487,1.850796392457604,-0.835703014724487,0.7150144376239511,1.7373940179524958,0.6410405471326887,,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,,,,,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,0.128275862068965,0.348491879350348,0.36808852564396755,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,25.9948320413436,532,2.08225323213064,No,34.0286501377411,0.09764546078140092,4.48164946779904,,4.365054431461944,0.03594217369485172,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20201128,nanovater TDOC,2019.0,Liquid Extrusion ,As-is,,,Unsorted,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2019 Nanotube length and density dependences of electrical and mechanical properties of carbon nanotube fibres made by wet spinning,,,,,40,-0.8918550580170603,-0.45780733749258207,-0.4340477205244782,1.5318447216683109,-1.010347940839107,0.6514378851856667,1.414887015700996,0.31853354488118873,,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,,,,,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,0.06827586206896538,0.1415313225058,0.4824081401921996,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,28.0620155038759,532,2.2478399702722425,No,25.74435261708,0.18189862258953307,1.87909043864721,,1.7577178683385621,0.08774937622693947,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20201128,nanovater TDOC,2019.0,Liquid Extrusion ,As-is,,,Unsorted,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2019 Nanotube length and density dependences of electrical and mechanical properties of carbon nanotube fibres made by wet spinning,,,,,40,-1.1657328076374258,-0.849147435149966,-0.3165853724874599,1.4106819752712416,-0.7401705895787924,0.27394768274035447,1.4481188602339157,0.3517653894141084,,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,,,,,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,0.143448275862068,0.350348027842227,0.4094450787851084,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,30.0258397932816,532,2.4051473715067657,No,85.2264462809918,0.24326224070932118,5.35711749008147,,12.22558677685943,0.09960252731267001,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20201128,nanovater TDOC,2019.0,Liquid Extrusion ,As-is,,,Unsorted,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2019 Nanotube length and density dependences of electrical and mechanical properties of carbon nanotube fibres made by wet spinning,,,,,40,-0.8433046672722163,-0.4555003228675626,-0.38780434440465367,1.9305743798806825,-0.613925297251755,0.7289311712439671,1.4774951630353998,0.38114169221559246,,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,,,,,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
Aligned Few-wall CNTs,0.4731034482758619,0.7902552204176331,0.598671715228704,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,30.9560723514211,532,2.479661403670484,No,219.928374655647,0.2783004388625481,23.5614339492455,,104.04887242329227,0.16661060108274275,Not Reported/ Can not calculate,Not Reported/ Can not calculate,20201128,nanovater TDOC,2019.0,Liquid Extrusion ,As-is,,,Unsorted,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,Not Reported/ Can not calculate,,,2019 Nanotube length and density dependences of electrical and mechanical properties of carbon nanotube fibres made by wet spinning,,,,,40,-0.32504388652822336,-0.10223262653414956,-0.22281125999407378,2.342281264655922,-0.5554861088099287,1.3722017180884847,1.49074585303438,0.3943923822145727,,,,,,,,,,,,,,,,,,,,,,,,,Not Reported/ Can not calculate,,,,,,,,Not Reported/ Can not calculate,,,CNT,Not reported/Can not calculate,Not reported/Can not calculate,Not reported/Can not calculate
